,Annual_Income,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Monthly_Balance,Credit-Builder Loan,Personal Loan,Debt Consolidation Loan,Student Loan,Payday Loan,Mortgage Loan,Auto Loan,Home Equity Loan,High_spent_Medium_value_payments,High_spent_Small_value_payments,Low_spent_Large_value_payments,Low_spent_Medium_value_payments,Low_spent_Small_value_payments,Credit_Score
3901,113383.13999999998,1,4,6,4.0,4,3.0,3.4,0.0,2.0,82.71,28.858932022627567,212.0,0,376.5597009217432,313.49282791155713,492.10697116669985,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1,0,0,0,0,2
3902,113383.13999999998,1,4,6,4.0,4,3.0,3.4,0.0,2.0,82.71,26.610170371434585,213.0,0,376.5597009217432,197.48305089097443,608.1167481872824,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1,0,0,0,0,2
3903,113383.13999999998,1,4,6,4.0,4,1.0,3.4,0.0,2.0,82.71,26.18199376875585,214.0,0,376.5597009217432,830.02980875269,-3.333333333333333e+26,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,0,1,0,0,2
3904,51552.60000000001,6,4,18,3.0,11,13.0,18.86,6.0,1.0,1710.66,24.12756031552581,171.0,1,119.8552501084587,326.4845456887716,284.9652042027698,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,1,1
3905,51552.60000000001,6,4,18,-100.0,11,12.0,18.86,6.0,1.0,1710.66,32.7536595975274,172.0,1,119.8552501084587,85.39011783092646,476.05963206061483,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,1
3906,51552.60000000001,6,4,18,3.0,6,13.0,18.86,6.0,1.0,1710.66,39.84533875343607,173.0,1,119.8552501084587,170.86390689579034,400.585842995751,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,1,1
3907,51552.60000000001,6,4,18,3.0,11,13.0,14.86,6.0,1.0,1710.66,39.57073502336757,191.0,1,119.8552501084587,154.05330006369672,417.3964498278448,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1,0,0,0,0,1
3908,51552.60000000001,6,4,18,3.0,11,13.0,13.86,6.0,1.0,1710.66,22.79002829856652,191.0,1,119.8552501084587,428.8158530125545,172.6338968789869,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0,0,1,0,1
3909,51552.60000000001,6,4,18,3.0,11,13.0,18.86,6.0,1.0,1710.66,26.961349159170123,191.0,1,119.8552501084587,102.75472820862636,468.69502168291496,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1,0,0,0,0,1
3910,51552.60000000001,6,4,18,3.0,11,13.0,18.86,6.0,1.0,1710.66,36.05597742061597,177.0,1,119.8552501084587,325.7453070279361,275.70444286360527,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0,0,1,0,1
3911,51552.60000000001,6,4,18,3.0,11,10.0,24.86,6.0,1.0,1710.66,38.031731464087095,178.0,1,119.8552501084587,248.2811171443477,333.16863274719367,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,1,0,0,0,1
3912,39579.6,6,5,10,6.0,19,13.0,17.69,5.0,1.0,634.77,27.415422559344854,191.0,1,127.94039882272877,254.65442974211803,218.0351714351532,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,1
3913,39579.6,6,5,10,6.0,19,13.0,17.69,5.0,1.0,634.77,28.46185906752245,198.0,1,127.94039882272877,54.87864407878264,377.81095709848864,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,1
3914,39579.6,6,5,10,6.0,19,13.0,17.69,5.0,1.0,634.77,35.400194832498286,191.0,1,127.94039882272877,53.193151492541425,389.49644968472984,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,1
3915,39579.6,6,5,10,6.0,19,12.0,17.69,5.0,1.0,634.77,33.32451865432228,200.0,1,127.94039882272877,117.77908094150395,344.9105202357673,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,1,0,0,0
3916,39579.6,6,5,10,6.0,19,13.0,17.69,5.0,1.0,634.77,30.95746512329465,191.0,1,127.94039882272877,312.3994774527603,170.2901237245109,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
3917,39579.6,6,5,10,6.0,19,12.0,17.69,5.0,1.0,634.77,38.01148052628471,202.0,1,127.94039882272877,90.5850324936421,382.10456868362917,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0
3918,39579.6,6,249,10,6.0,19,13.0,17.69,5.0,1.0,634.77,38.71611365891376,203.0,1,127.94039882272877,293.90787553805,178.78172563922126,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,1
3919,39579.6,6,5,10,6.0,19,13.0,17.69,5.0,1.0,634.77,34.14724609832981,204.0,1,127.94039882272877,297.65895206460107,165.0306491126702,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,1,0,0,1
3920,41342.86,8,3,18,4.0,11,19.0,12.73,5.0,1.0,262.96,24.92613123737448,76.0,1,129.03574988399757,10000.0,401.10178098148873,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,1
3921,41342.86,8,3,18,4.0,11,19.0,13.73,5.0,1.0,262.96,24.505800624908108,77.0,1,211.6741306472705,40.870381573597506,412.0177018757382,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,1
3922,41342.86,8,3,18,4.0,11,19.0,12.73,5.0,1.0,262.96,36.027017926504406,78.0,1,211.6741306472705,321.6595591266879,181.22852432264787,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,1
3923,41342.86,8,3,18,4.0,11,21.0,12.73,8.0,1.0,262.96,29.101189856357365,79.0,0,211.6741306472705,64.53253650189163,388.35554694744417,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1
3924,41342.86,8,540,18,4.0,11,19.0,12.73,8.0,1.0,262.96,24.3149801163804,80.0,0,211.6741306472705,40.94245650644141,421.94562694289436,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,1
3925,41342.86,8,3,18,4.0,11,19.0,12.73,8.0,1.0,262.96,31.3330171095647,81.0,1,211.6741306472705,62.651097311042996,410.2369861382928,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,1
3926,41342.86,8,3,18,4.0,11,20.0,12.73,8.0,1.0,262.96,23.7375003110662,82.0,1,211.6741306472705,321.46812764484343,171.41995580449233,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0,1
3927,41342.86,8,3,18,4.0,11,19.0,13.73,8.0,1.0,262.96,34.552610127691395,191.0,1,211.6741306472705,410.25349468639547,92.63458876294024,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,1
3928,120260.2,4,5,14,1.0,14,19.0,25.5,2.0,1.0,1436.96,34.82064297004005,245.0,1,53.155122715076,640.3870883236368,576.9261222946205,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,1
3929,120260.2,4,5,14,1.0,14,17.0,18.5,2.0,1.0,1436.96,28.79772356021064,246.0,1,53.155122715076,591.9035173037887,605.4096933144684,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,0,1
3930,120260.2,4,5,14,1.0,14,14.0,15.5,2.0,1.0,1436.96,37.54348773797146,247.0,1,53.155122715076,519.3224406693247,677.9907699489328,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,1
3931,120260.2,4,5,14,1.0,14,19.0,18.5,4.0,1.0,1436.96,40.96872804149484,248.0,1,53.155122715076,333.5659731316722,883.7472374865849,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,1
3932,120260.2,4,5,14,1.0,12,20.0,18.5,2.0,1.0,1436.96,40.39440512064992,249.0,1,32747.0,674.1490068458032,533.1642037724538,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,0,0,1
3933,120260.2,4,5,14,1.0,14,16.0,18.5,4.0,1.0,1436.96,29.31058202668092,250.0,1,53.155122715076,913.4685491708212,303.844661447436,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,1
3934,120260.2,4,5,14,1.0,14,17.0,18.5,2.0,1.0,1436.96,35.69051341327349,251.0,1,53.155122715076,185.89311586729264,1001.4200947509646,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,0,0
3935,120260.2,4,5,14,1.0,14,15.0,18.5,2.0,1.0,1436.96,42.63930533464397,252.0,1,53.155122715076,239.16096328307412,968.1522473351832,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,0,0,0
3936,36346.13,8,6,11,3.0,21,21.0,10.54,4.0,2.0,1252.46,24.713212242921013,259.0,0,89.06155404212532,413.56145788285403,106.26140474168736,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,2
3937,36346.13,8,6,11,3.0,26,18.0,10.54,4.0,2.0,1252.46,27.023769157378958,260.0,0,89.06155404212532,66.00496805879285,403.81789456574853,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,2
3938,36346.13,8,6,11,3.0,26,19.0,10.54,4.0,1.0,1252.46,25.14944214367216,261.0,0,89.06155404212532,205.39643409354898,304.4264285309923,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,1,0,2
3939,36346.13,8,6,11,3.0,21,18.0,10.54,4.0,2.0,1252.46,37.0317557153272,262.0,0,89.06155404212532,73.25117575170806,406.57168687283325,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,0,2
3940,36346.13,8,6,11,3.0,26,18.0,10.54,4.0,2.0,1252.46,28.041386502213022,263.0,0,89.06155404212532,333.3693331262578,186.4535294982836,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,2
3941,36346.13,8,6,11,3.0,21,18.0,10.54,4.0,2.0,1252.46,34.37788163055075,264.0,0,89.06155404212532,256.42932232578806,263.39354029875324,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,2
3942,36346.13,8,6,11,3.0,24,18.0,10.54,4.0,1.0,1252.46,37.98036122227671,265.0,0,89.06155404212532,100.77116922426424,389.0516934002771,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1,0,0,0,2
3943,36346.13,8,6,11,3.0,21,15.0,10.54,4.0,2.0,1252.46,28.06670356275372,266.0,0,89.06155404212532,110.50970251432872,369.3131601102126,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,0,1
3944,25399.68,4,4,9,3.0,31,13.0,14.99,8.0,1.0,1495.03,35.22442832838985,187.0,1,61.0034361080378,10000.0,330.2628396703198,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,0,0,1
3945,25399.68,4,4,9,3.0,24,10.0,14.99,8.0,1.0,1495.03,30.5642519340598,191.0,1,61.0034361080378,47.59771773797842,343.86284615398375,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,1
3946,25399.68,4,4,9,3.0,28,12.0,14.99,8.0,1.0,1495.03,36.16059754988356,189.0,1,61.0034361080378,10000.0,275.24266993373413,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,1
3947,25399.68,4,4,9,3.0,28,19.0,8.99,11.0,1.0,1495.03,39.13692991150031,190.0,1,61.0034361080378,84.4835886061604,326.97697528580176,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1,0,0,0,0
3948,25399.68,510,4,9,3.0,28,14.0,14.99,11.0,1.0,1495.03,23.590748769776383,191.0,1,61.0034361080378,10000.0,287.8684457414692,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,1,0,0
3949,25399.68,4,4,9,3.0,28,13.0,14.99,11.0,1.0,1495.03,30.624429264402547,192.0,1,61.0034361080378,147.15776459142953,294.3027993005327,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,1
3950,25399.68,4,4,9,3.0,28,10.0,14.99,11.0,1.0,1495.03,39.59932103819349,193.0,1,61.0034361080378,68.47050491624466,332.9900589757175,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,0,0,0
3951,25399.68,4,4,9,3.0,28,19.0,21.99,11.0,1.0,1495.03,24.578986051915077,191.0,1,61.0034361080378,47.783835013182745,353.67672887877944,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,0,0,1
3952,51307.1,8,6,10,2.0,22,15.0,2.9499999999999997,0.0,1.0,878.19,38.79997002559253,191.0,1,27877.0,177.7822550826421,462.43288313265236,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1
3953,51307.1,8,6,10,2.0,22,19.0,6.949999999999998,4.0,1.0,878.19,25.38166911635364,383.0,1,50.44402845137216,182.0013928272323,448.2137453880622,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1
3954,51307.1,8,6,10,2.0,22,16.0,5.949999999999998,0.0,1.0,878.19,28.36240541382569,384.0,1,50.44402845137216,333.5140547456785,326.70108346961587,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1
3955,51307.1,8,6,10,2.0,22,15.0,9.95,0.0,1.0,878.19,28.2919415135334,191.0,1,50.44402845137216,10000.0,384.2477501586536,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1
3956,51307.1,8,6,10,2.0,22,15.0,10.95,0.0,1.0,878.19,31.37607745454496,386.0,1,50.44402845137216,538.7200468384867,131.49509137680778,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1
3957,51307.1,8,6,10,2.0,20,16.0,9.95,0.0,1.0,878.19,39.4007217243112,191.0,1,13701.0,68.22707875029978,561.9880594649946,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1
3958,51307.1,8,732,10,2.0,21,15.0,9.95,0.0,1.0,878.19,25.48686827513928,388.0,1,50.44402845137216,10000.0,275.891593840464,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1
3959,51307.1,8,6,4195,2.0,22,14.0,9.95,5.0,1.0,878.19,33.714052427880745,389.0,0,49489.0,73.56000698847495,556.6551312268195,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1
3960,18578.88,1,3,1,3.0,15,11.0,11.87,0.0,2.0,779.49,29.37329765421153,371.0,0,38.98033845741421,38.231920678085544,345.4117408645003,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,2
3961,18578.88,1,3,1,3.0,15,11.0,11.87,5.0,2.0,779.49,25.39671262135833,372.0,0,38.98033845741421,72.11321582374545,301.53044571884027,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,2
3962,18578.88,1,3,1,3.0,15,11.0,11.87,5.0,2.0,779.49,22.89394678736081,373.0,0,38.98033845741421,122.16527428092445,271.4783872616613,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,2
3963,18578.88,1,3,1,3.0,15,9.0,11.87,5.0,2.0,779.49,32.15727724733136,374.0,0,140.10686499523516,39.018936807920646,314.62472473466516,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,1
3964,18578.88,1,3,5069,3.0,15,11.0,11.87,5.0,2.0,779.49,23.66238548221984,375.0,0,140.10686499523516,34.17864233574695,319.46501920683886,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,2
3965,18578.88,1,3,1,3.0,15,9.0,11.87,5.0,2.0,779.49,36.1669301033941,376.0,0,140.10686499523516,178.03343210969345,215.61022943289237,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,2
3966,18578.88,1,3,1,3.0,15,11.0,11.87,5.0,2.0,779.49,26.736883974530343,377.0,0,140.10686499523516,44.23836243983301,319.4052991027528,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,1
3967,18578.88,1,3,1,-100.0,15,12.0,11.87,5.0,2.0,779.49,39.53251721514203,378.0,0,140.10686499523516,76.61359044009538,317.0300711024904,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,1
3968,68332.08,6,5,34,7.0,27,8.0,19.29,9.0,1.0,1462.7,40.81454048578652,193.0,1,206.44457699588344,59.9087353428524,535.4806876612644,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0
3969,68332.08,6,5,34,7.0,27,8.0,25.29,9.0,1.0,1462.7,38.61543318068468,194.0,1,206.44457699588344,75.73296278923316,519.6564602148835,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0
3970,68332.08,6,5,34,7.0,27,8.0,8.22,9.0,1.0,1462.7,29.59836050573728,195.0,0,206.44457699588344,70.47539496491224,534.9140280392044,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1,0,0,0,0,0
3971,68332.08,6,5,34,7.0,26,8.0,19.29,9.0,1.0,1462.7,38.67766575809331,196.0,1,206.44457699588344,342.76874005907,302.6206829450466,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,1,0
3972,68332.08,6,5,34,7.0,27,8.0,19.29,9.0,1.0,1462.7,37.3512164535495,197.0,1,206.44457699588344,230.48449797642314,374.9049250276935,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1,0,0,0,0,0
3973,68332.08,6,5,34,7.0,29,8.0,19.29,9.0,1.0,1462.7,37.95649801805129,198.0,1,206.44457699588344,103.5929794773195,501.7964435267971,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1,0,0,0,0,1
3974,68332.08,6,5,34,7.0,27,8.0,19.29,9.0,1.0,1462.7,40.68351909321736,199.0,1,206.44457699588344,412.70537279719423,232.68405020692242,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,1,1
3975,68332.08,6,5,34,7.0,29,8.0,19.29,9.0,1.0,1462.7,31.38119542107736,200.0,1,771.0660362302748,462.5289961103393,162.86042689377734,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,1,0,0,1
3976,12303.09,6,3,9,3.0,23,19.0,17.06,4.0,1.0,1328.11,26.35139516501902,218.0,0,26.763607167780485,51.772392910767095,315.78974992145237,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0,0,1
3977,12303.09,6,3,9,3.0,23,15.0,17.06,4.0,1.0,1328.11,25.6740358130412,219.0,1,26.763607167780485,55.81181201753081,321.7503308146887,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,1,1
3978,12303.09,6,3,9,3.0,23,16.0,17.06,4.0,1.0,1328.11,26.67308043873711,220.0,1,26.763607167780485,66.03047897841212,291.53166385380734,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,1,0,0,0,1
3979,12303.09,6,3,9,3.0,22,16.0,24.06,4.0,1.0,1328.11,31.049077596072337,221.0,1,26.763607167780485,64.8147756719646,302.74736716025484,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0,0,1
3980,12303.09,6,3,9,3.0,23,16.0,17.06,5.0,1.0,1328.11,36.54692971503778,222.0,1,26.763607167780485,150.1267791058964,237.43536372632317,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,1,1
3981,12303.09,6,3,9,3.0,23,16.0,17.06,5.0,1.0,1328.11,23.1574422984581,223.0,1,26.763607167780485,10000.0,239.7493874405394,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,1,1
3982,12303.09,6,3,9,3.0,23,17.0,17.06,5.0,1.0,1328.11,24.137562954827285,224.0,1,26.763607167780485,44.43101079963867,343.1311320325808,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,1,1
3983,12303.09,6,3,9,3.0,23,16.0,17.06,5.0,1.0,1328.11,31.83226480069068,225.0,0,26.763607167780485,84.04253415199075,303.5196086802288,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,1,1
3984,35118.1,5,7,6,3.0,30,13.0,12.7,6.0,1.0,407.74,29.258726217260985,385.0,1,45.18912916309637,100.66661581529722,415.49508835493975,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0,0,0,1
3985,35118.1,5,7,6,3.0,27,12.0,12.7,4.0,1.0,407.74,27.279501254840422,386.0,1,45.18912916309637,39.12293685421089,467.03876731602617,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,1
3986,35118.1,5,7,6,3.0,27,13.0,9.7,6.0,1.0,407.74,26.950295305432693,387.0,1,45.18912916309637,169.65952990199062,356.5021742682464,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,1,0,0,0,1
3987,35118.1,5,7,6,3.0,27,13.0,12.7,6.0,1.0,407.74,30.24087405781713,191.0,1,45.18912916309637,198.8944098297477,337.2672943404893,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1,0,0,1
3988,35118.1,5,7,6,3.0,27,14.0,12.7,8.0,1.0,407.74,25.8332362730812,389.0,1,45.18912916309637,206.94039225383722,319.2213119163998,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,1,0,0,0,1
3989,35118.1,5,7,6,3.0,27,13.0,12.7,8.0,1.0,407.74,33.81681962491686,191.0,1,45.18912916309637,148.10832794244718,388.0533762277898,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1,0,0,1
3990,35118.1,5,7,6,3.0,31,13.0,12.7,8.0,1.0,407.74,26.25521120595021,391.0,1,45.18912916309637,168.9440491086259,387.2176550616111,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,1,1
3991,35118.1,5,7,6,3.0,32,13.0,12.7,8.0,1.0,407.74,26.44151505553604,392.0,1,45.18912916309637,118.5631996076486,397.59850456258835,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0,0,0,1
3992,64057.72,2,5,8,1.0,5,1.0,8.22,0.0,2.0,795.69,34.61015167470506,209.0,0,35.013700520833424,271.9205004319723,471.2801323805277,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,0,0,2
3993,64057.72,2,5,8,1.0,5,5.0,17.91,3.0,2.0,795.69,32.15164241015798,191.0,0,35.013700520833424,77.46339659358743,635.7372362189125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,2
3994,64057.72,2,5,8,1.0,9,3.0,11.91,3.0,2.0,795.69,27.691120493643325,211.0,0,38709.0,122.33729088807985,590.8633419244201,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,2
3995,64057.72,2,5,8,1.0,5,0.0,11.91,3.0,2.0,795.69,29.386458374036923,212.0,0,35.013700520833424,337.9506848842443,395.2499479282556,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,0,2
3996,64057.72,2,5,8,1.0,5,3.0,4.91,3.0,1.0,795.69,28.353367096790013,213.0,0,35.013700520833424,479.28483982232245,283.9157929901774,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,2
3997,64057.72,2,5,8,1.0,5,3.0,11.91,168.0,2.0,795.69,34.49978647295131,191.0,0,35.013700520833424,371.6036550878712,391.59697772462886,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,2
3998,64057.72,2,1208,8,1.0,7,3069.0,11.91,3.0,2.0,795.69,24.848525431761924,215.0,0,35.013700520833424,418.1429880105653,325.0576448019345,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,0,0,2
3999,64057.72,2,5,8,1.0,7,2.0,11.91,3.0,2.0,795.69,32.887124344899966,191.0,0,35.013700520833424,245.14072166300025,488.05991114949967,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,0,2
4000,44390.76,4,6,12,6.0,21,13.0,11.01,6.0,1.0,24.73,33.83213360062469,206.0,0,14283.0,268.36788187998457,226.53079944461064,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,0,0,0,1,1
4001,44390.76,4,6,12,6.0,21,10.0,12.01,6.0,1.0,24.73,37.46986406254136,207.0,1,153.72431867540476,66.12549999611613,398.77318132847915,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,1,0,0,0,1
4002,44390.76,4,6,12,6.0,17,15.0,15.01,6.0,1.0,24.73,27.03578144791872,208.0,1,153.72431867540476,228.63708900565646,266.2615923189388,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,0,0,0,1,1
4003,44390.76,4,6,12,6.0,24,10.0,15.01,6.0,1.0,24.73,23.70931561925504,209.0,1,153.72431867540476,120.77284005988552,334.12584126470983,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1,0,0,0,0,2
4004,44390.76,4,6,12,6.0,21,15.0,15.01,6.0,1.0,24.73,32.426766202710326,210.0,1,153.72431867540476,120.0283006818473,334.87038064274793,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1,0,0,0,0,2
4005,44390.76,4,6,12,843.0,21,10.0,15.01,6.0,1.0,24.73,22.358752141582396,211.0,1,153.72431867540476,468.8459019367354,26.05277938785991,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,0,0,0,1,2
4006,44390.76,4,6,12,6.0,21,13.0,15.01,7.0,1.0,24.73,25.81427701796248,212.0,1,153.72431867540476,45.73995043392755,409.1587308906677,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1,0,0,0,0,2
4007,44390.76,4,6,12,6.0,21,13.0,15.01,7.0,1.0,24.73,27.459520044986068,213.0,1,153.72431867540476,89.13661391787048,365.7620674067248,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1,0,0,0,0,2
4008,37807.28,1,2,4,2.0,5,6.0,2.05,1.0,1.0,108.85,25.932346117472225,241.0,0,62.47570431841321,34.044516919641126,446.84044542861227,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,2
4009,37807.28,1,2,4,2.0,5,6.0,4.05,1386.0,2.0,108.85,29.26593030945237,191.0,0,62.47570431841321,161.22650336111383,359.65845898713957,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2
4010,37807.28,1,2,4,2.0,5,3.0,9.05,1.0,2.0,108.85,33.55071559994133,243.0,0,62.47570431841321,92.45951270404905,398.42544964420443,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1
4011,37807.28,1,2,4,2.0,5,6.0,2.05,4.0,2.0,108.85,24.46041535135962,244.0,0,62.47570431841321,255.2573195488146,255.62764279943886,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,2
